date,temperature,feels_like,dew,humidity,precip,wind_gust,wind_speed,wind_direction,sea_level_pressure,cloud_cover,visibility,solar_radiation,solar_energy,uv_index,start_hour,Nitrogen Dioxide (Parts Per Million),Nitric Oxide (Parts Per Million),Particulate Matter 10 (Micrograms/Cubic Meter),Particulate Matter 2.5 (Micrograms/Cubic Meter),Carbon Monooxide (Parts Per Million),Ozone (Parts Per Million),Sulphur Dioxide (Parts Per Million),day_of_week,month,day_of_year
2022-05-31,54,54,30.2,39.99,0,10.7,14.9,233,1012.2,0,10.1,0,0,0,6,0.0202,0.0003,16,9,0.5825,297.124878,0.00000436183518,4,1,7
2022-06-01,53.3,53.3,30.6,41.66,0,11.4,12.4,240,1012.5,0.8,11.8,5,0,0,7,0.0218,0.0045,22,8,0.5979,297.064819,0.00000437527888,4,1,7
2022-06-02,50.8,50.8,33,50.2,0,11.6,10.7,290,1012.9,0.8,11.6,24,0.1,0,8,0.0161,0.0033,10,6,0.599,297.025787,0.000004453168,4,1,7
2022-06-03,58.5,58.5,34,39.58,0,13.2,9.9,251,1013.1,0.8,11.1,95,0.3,1,9,0.0061,0.0014,9,5,0.4342,297.063599,0.00000453472876,4,1,7
2022-06-04,63.5,63.5,32.1,30.73,0,14.1,16.6,245,1013,0.8,11.6,245,0.9,2,10,0.0029,-0.0003,8,2,0.3034,297.092682,0.00000462683965,4,1,7
2022-06-05,65.7,65.7,30.9,27.12,0,25.3,17.1,229,1012.6,0.8,10.6,343,1.2,3,11,0.0028,-0.0003,11,-2,0.275,297.066895,0.00000474140143,4,1,7
2022-06-06,65.7,65.7,30.2,26.32,0,26,19.7,236,1011.8,1.5,11.6,401,1.4,4,12,0.0033,0.0002,8,-1,0.3459,296.983795,0.00000484525845,4,1,7
2022-06-07,66.3,66.3,30.4,26.05,0,21.3,15.7,223,1010.6,1.5,11.6,375,1.4,4,13,0.0062,0.0016,10,4,0.3848,296.893738,0.00000495243694,4,1,7
2022-06-08,64.5,64.5,31,28.45,0,21.3,17.6,239,1010.5,0.8,9.9,246,0.9,2,14,0.0068,0.0003,16,7,0.4048,296.917114,0.00000506120659,4,1,7
2022-06-09,62.3,62.3,33,33.3,0,20.8,15.8,251,1010.6,2.7,11.3,167,0.6,2,15,0.008,0.0007,13,6,0.4798,296.979858,0.00000513840405,4,1,7
2022-06-10,61.1,61.1,36.6,40.06,0,18.1,18.2,267,1010.9,2.7,11.3,92,0.3,1,16,0.0125,0.0043,14,6,0.6591,297.020081,0.00000522044502,4,1,7
2022-06-11,55.8,55.8,35.7,46.52,0,12.1,15.7,252,1010.7,2.7,11.3,14,0.1,0,17,0.0129,0.0011,16,8,0.6895,297.129944,0.00000532491185,4,1,7
2022-06-12,53.9,53.9,34.7,48.23,0,11.4,17.6,259,1010.8,2.7,11.3,0,0,0,18,0.0146,0.0003,19,8,0.6745,297.365509,0.00000540954261,4,1,7
2022-06-13,51.9,51.9,36.6,55.78,0,12.5,11.9,250,1011.2,1.5,11.3,0,0,0,19,0.0175,0.0003,18,10,0.6303,297.687836,0.00000551095263,4,1,7
2022-06-14,54.6,54.6,35.8,48.94,0,25.3,14,249,1011.3,1.5,11.3,0,0,0,20,0.0117,0.0037,19,8,0.6146,298.020538,0.00000564232778,4,1,7
2022-06-15,53.3,53.3,38.2,56.46,0,35,22.8,271,1011.4,0.8,11.3,0,0,0,21,0.0066,-0.0007,16,10,0.5522,298.285309,0.00000574470823,4,1,7
2022-06-16,51.4,51.4,40.6,66.34,0,34.4,17.8,252,1011.7,0.8,11.3,0,0,0,22,0.0263,0.0102,12,10,0.4876,298.430878,0.0000058396522,4,1,7
2022-06-17,50.6,50.6,39.6,65.76,0,34.4,19.4,254,1011.7,0,9.9,0,0,0,23,0.0052,0.0014,6,5,0.4489,298.434448,0.00000596163318,4,1,7
2022-06-18,49.7,43.2,40.6,70.79,0,13.9,20,266,1012.1,0,9.9,0,0,0,0,0.0018,-0.0005,5,4,0.4102,298.331635,0.00000606471758,5,1,8
2022-06-19,48.1,42.1,40.6,74.89,0,29.8,15.5,252,1012.3,0,9.9,0,0,0,1,0.0021,-0.0007,4,2,0.5385,298.170624,0.00000611828591,5,1,8
2022-06-20,48.1,41,40.3,74.02,0,30,21,270,1012.7,0,9.9,0,0,0,2,0.0016,-0.0007,1,-2,0.5475,298.07428,0.00000613921657,5,1,8
2022-06-21,47,39.7,40.2,76.91,0,29.5,20.1,261,1013.6,0,9.9,0,0,0,3,0.0013,-0.0009,7,1,0.5103,298.063049,0.00000608132314,5,1,8
2022-06-22,46.2,39.6,38.6,74.68,0,12.1,15.3,272,1014,0,9.9,0,0,0,4,0.0021,-0.0008,5,3,0.4427,298.152649,0.00000603945,5,1,8
2022-06-23,44.5,38.7,37.2,75.39,0,10.3,11.3,282,1015,0,9.9,0,0,0,5,0.0021,-0.0009,2,2,0.3984,298.382751,0.00000604721026,5,1,8
2022-06-24,43.5,38.7,35.6,73.73,0,10.3,8.2,261,1016,0,10.4,0,0,0,6,0.0026,-0.0005,3,2,0.3841,298.754425,0.00000603630497,5,1,8
2022-06-25,44,38.4,35.1,70.68,0,10.1,10.5,271,1016.9,0.8,11.1,5,0,0,7,0.0025,-0.0006,3,0,0.4557,299.213287,0.00000606081039,5,1,8
2022-06-26,46.1,40.3,35.7,66.95,0,21.9,12.6,273,1017.5,0.8,11.1,26,0.1,0,8,0.0029,-0.0002,3,2,0.4311,299.785065,0.00000614374903,5,1,8
2022-06-27,50.5,50.5,36.7,58.95,0,10.5,8.2,287,1018.2,1.5,11.1,91,0.3,1,9,0.0034,0.0007,7,5,0.3365,300.439972,0.00000621834215,5,1,8
2022-06-28,52.8,52.8,35.3,51.31,0,10.7,1.3,316,1018.8,1.5,11.1,239,0.9,2,10,0.003,0.0002,5,5,0.2165,301.15033,0.00000630767818,5,1,8
2022-06-29,55.7,55.7,34.1,43.91,0,11,4.6,322,1018.7,1.5,11.1,337,1.2,3,11,0.0034,0.0002,8,5,0.1286,301.863953,0.00000643282965,5,1,8
2022-06-30,58.1,58.1,33.4,39.16,0,11.4,5.3,42,1018.1,1.5,11.1,387,1.4,4,12,0.0031,0.0001,6,3,0.1852,302.470276,0.0000065671602,5,1,8
2022-07-01,59.2,59.2,33.4,37.68,0,14.5,6.6,59,1017.6,1.5,11.1,364,1.3,4,13,0.0031,0.0003,5,4,0.2007,302.951233,0.00000673098702,5,1,8
2022-07-02,60.2,60.2,32.3,34.83,0,17.2,8.2,38,1017.4,1.5,11.1,307,1.1,3,14,0.0026,0.0003,6,3,0.1933,303.403839,0.00000691262812,5,1,8
2022-07-03,60.7,60.7,32.1,33.87,0,19,10.2,65,1017.3,1.5,11.1,149,0.5,1,15,0.0036,0.0002,5,0,0.1856,303.842224,0.00000705213733,5,1,8
2022-07-04,59.8,59.8,30.9,33.44,0,19.5,12.1,53,1017.8,1.5,11.1,41,0.1,0,16,0.005,0.0002,7,1,0.0962,304.150604,0.00000717597732,5,1,8
2022-07-05,53.3,53.3,32.6,45.21,0,17.9,7.9,57,1018.8,0.8,11.1,12,0,0,17,0.0075,0.0002,10,1,0.2132,304.275604,0.00000729499652,5,1,8
2022-07-06,47.3,45.1,33,57.18,0,15.4,5.1,68,1020,0.8,11.1,0,0,0,18,0.0065,0.0001,15,3,0.3062,304.286652,0.00000738872723,5,1,8
2022-07-07,45.9,43.7,32.8,59.92,0,16.3,4.6,85,1021.1,0,9.9,0,0,0,19,0.0101,0.0004,11,6,0.3277,304.297577,0.00000748195134,5,1,8
2022-07-08,40.7,38.1,31.9,70.77,0,17.4,4,10,1022,0,9.9,0,0,0,20,0.0127,0.0005,16,7,0.287,304.379944,0.00000757652469,5,1,8
2022-07-09,39.6,37.7,31.2,71.72,0,17.4,3.1,56,1022.7,0,9.9,0,0,0,21,0.0241,0.0109,32,14,0.3189,304.496216,0.00000762662557,5,1,8
2022-07-10,38.1,35.6,30.1,72.64,0,16.3,3.6,282,1023.7,0,9.9,0,0,0,22,0.0263,0.0102,29,12,0.295,304.637939,0.00000765418372,5,1,8
2022-07-11,36,33.3,29,75.49,0,12.8,3.4,272,1024.3,0,9.9,0,0,0,23,0.0232,0.0044,31,15,0.2565,304.798584,0.00000767256734,5,1,8
2022-07-12,34,30.3,27.8,77.64,0,13.2,4.2,292,1024.6,0,9.9,0,0,0,0,0.0195,0.0019,18,13,0.253,304.951996,0.00000759420845,6,1,9
2022-07-13,33.5,29.1,27.7,79.22,0,13.9,4.7,260,1024.9,0,9.9,0,0,0,1,0.0181,0.0011,47,19,0.2471,305.124908,0.00000740757559,6,1,9
2022-07-14,31.8,29,26.9,81.91,0,14.1,3,301,1025.3,0,9.9,0,0,0,2,0.015,0.0012,15,13,0.2328,305.350769,0.00000716526347,6,1,9
2022-07-15,31.3,27.2,26.4,81.96,0,14.1,4.1,262,1025.6,0,9.9,0,0,0,3,0.0156,0.0014,13,8,0.2645,305.615082,0.00000689279977,6,1,9
2022-07-16,31.5,31.5,26.1,80.14,0,13.4,2.9,281,1026,0,9.9,0,0,0,4,0.0202,0.0165,20,8,0.1663,305.924896,0.00000665649668,6,1,9
2022-07-17,30.3,30.3,25.5,82.33,0,14.1,2.3,273,1026.9,0,9.9,0,0,0,5,0.0207,0.0193,16,8,0.1149,306.318176,0.00000649036383,6,1,9
2022-07-18,30.3,30.3,25.5,82.24,0,14.8,2.8,307,1028.1,0,9.9,0,0,0,6,0.0161,0.0026,14,5,0.1049,306.73996,0.00000635643482,6,1,9
2022-07-19,29.5,29.5,24.6,81.55,0,15.2,0.1,352,1028.8,0,9.9,4,0,0,7,0.0169,0.005,12,6,0.1082,307.144287,0.00000629119904,6,1,9
2022-07-20,32,32,25.9,77.9,0,15.7,0.1,353,1029.7,0,9.9,24,0.1,0,8,0.0131,0.0073,10,6,0.1011,307.469391,0.00000628682483,6,1,9
2022-07-21,37.1,37.1,29.1,72.49,0,17.9,0,0,1030.4,0,11.3,72,0.3,1,9,0.0099,0.0054,11,6,0.0861,307.722534,0.00000626206611,6,1,9
2022-07-22,43.6,43.6,29.8,58.03,0,21.9,1.8,350,1030.5,0,11.3,241,0.9,2,10,0.0101,0.0053,12,5,0.0804,307.933563,0.00000627140753,6,1,9
2022-07-23,49.9,49.9,27.7,42,0,31.3,1.9,350,1030.4,0,11.3,341,1.2,3,11,0.0051,0.0018,7,2,0.0933,308.142639,0.00000634806156,6,1,9
2022-07-24,56.3,56.3,27.3,32.74,0,34.7,11.9,45,1029.3,0.8,11.3,397,1.4,4,12,0.0025,0.0003,6,4,0.1009,308.356171,0.00000640156622,6,1,9
2022-07-25,59.5,59.5,24.7,26.16,0,25.3,15.5,56,1028.3,0.8,11.3,379,1.4,4,13,0.0024,0.0001,9,3,0.0954,308.537781,0.00000648239848,6,1,9
2022-07-26,60.7,60.7,22.6,22.93,0,34.7,15.1,59,1027.9,0.8,11.3,309,1.1,3,14,0.0027,0.0004,9,0,0.0963,308.668182,0.00000660529531,6,1,9
2022-07-27,61.1,61.1,21.9,22,0,32.9,16.3,57,1028.2,0.8,11.3,165,0.6,2,15,0.0031,0.0004,7,0,0.1013,308.702393,0.0000066774719,6,1,9
2022-07-28,60.2,60.2,21.2,22.03,0,30.9,13.5,62,1028.4,0,11.3,57,0.2,1,16,0.0048,0.0005,5,1,0.1006,308.644958,0.00000677248045,6,1,9
2022-07-29,53.3,53.3,23.2,30.83,0,26.8,9.2,60,1029.2,0,9.9,14,0.1,0,17,0.005,0,6,0,0.1033,308.609344,0.00000690425668,6,1,9
2022-07-30,48.2,44.2,23.5,37.65,0,23.7,9,69,1030,0,9.9,0,0,0,18,0.0062,-0.0002,12,3,0.1431,308.67688,0.00000698969689,6,1,9
2022-07-31,43.8,40.8,23.3,43.93,0,21.5,5.2,24,1031.1,0,9.9,0,0,0,19,0.0074,0,8,3,0.1335,308.78653,0.00000705755292,6,1,9
2022-08-01,44.6,44.6,23,42.21,0,19.2,1.4,335,1032,0,9.9,0,0,0,20,0.024,0.0031,21,7,0.1803,308.851562,0.00000711028451,6,1,9
2022-08-02,41.8,41.8,23.7,48.3,0,16.3,2,319,1032.5,0,9.9,0,0,0,21,0.028,0.0074,34,12,0.1421,308.953156,0.00000707850359,6,1,9
2022-08-03,36.6,33.4,24.7,61.51,0,14.1,4,265,1032.6,0,9.9,0,0,0,22,0.0263,0.0102,29,11,0.1459,309.091309,0.00000705268758,6,1,9
2022-08-04,34.4,29.3,24.6,67.24,0,13.6,5.7,266,1032.8,0,9.9,0,0,0,23,0.0204,0.0031,20,11,0.1381,309.21582,0.00000705510047,6,1,9
2022-08-05,34,28.6,24.1,66.72,0,13.2,6,258,1032.6,0,9.9,0,0,0,0,0.0151,0,17,7,0.1119,309.239868,0.00000700452892,0,1,10
2022-08-06,33.6,30.7,24.1,67.89,0,12.5,3.4,269,1032.4,0,9.9,0,0,0,1,0.0151,0.0008,14,3,0.1046,309.133698,0.00000697639052,0,1,10
2022-08-07,33.3,33.3,24.5,69.73,0,12.1,1.8,56,1032.1,0,9.9,0,0,0,2,0.0177,0.0024,17,8,0.1205,309.049744,0.00000702311354,0,1,10
2022-08-08,31.3,25.3,24.5,75.63,0,12.5,6.2,262,1032.2,0,9.9,0,0,0,3,0.025,0.0226,27,10,0.1327,309.061768,0.00000707772551,0,1,10
2022-08-09,32.4,28.2,23.7,70.11,0,1.6,4.3,285,1031.9,0,9.9,0,0,0,4,0.025,0.0324,17,8,0.1186,309.148163,0.00000720311209,0,1,10
2022-08-10,30.2,30.2,23.7,76.53,0,2.5,0.1,350,1032.4,0,9.9,0,0,0,5,0.0253,0.0242,25,12,0.1286,309.276917,0.00000740762107,0,1,10
2022-08-11,31.6,31.6,24.1,73.65,0,2.5,2.8,269,1033,1.5,10.5,0,0,0,6,0.0258,0.0412,31,9,0.1849,309.386597,0.0000075265466,0,1,10
2022-08-12,31.4,31.4,23.4,72.03,0,1.6,2.9,299,1033.5,1.5,11.8,2,0,0,7,0.0292,0.0531,30,9,0.2935,309.476685,0.00000761275078,0,1,10
2022-08-13,31.7,31.7,25.4,77.42,0,3.8,2,307,1033.9,2.7,11.5,32,0.1,0,8,0.0291,0.0413,32,7,0.2206,309.570923,0.00000765006098,0,1,10
2022-08-14,36.6,36.6,28.9,73.25,0,2.5,0,0,1034.2,2.7,11.8,121,0.4,1,9,0.0252,0.0332,25,6,0.1688,309.672821,0.00000744825638,0,1,10
2022-08-15,44.2,44.2,27.5,51.75,0,5.6,1.3,330,1034.4,1.4,10.6,266,1,3,10,0.015,0.0091,14,4,0.1233,309.711548,0.00000711599205,0,1,10
2022-08-16,49.5,48.3,26,39.69,0,11.9,4.1,77,1033.6,2.7,11.8,295,1.1,3,11,0.0134,0.0078,11,3,0.1036,309.617889,0.00000667840959,0,1,10
2022-08-17,51.3,51.3,25.1,35.81,0,12.8,5.3,69,1032.2,2.7,11.8,303,1.1,3,12,0.0102,0.0065,11,2,0.1011,309.423676,0.00000602991349,0,1,10
2022-08-18,54.8,54.8,24.8,31.15,0,15.4,6.7,66,1030.8,2.7,11.8,300,1.1,3,13,0.0069,0.003,11,3,0.0988,309.218109,0.00000542626503,0,1,10
2022-08-19,56.8,56.8,23,26.82,0,13.9,9.8,70,1029.8,2.7,11.8,250,0.9,3,14,0.0057,0.0018,6,1,0.0922,309.076202,0.00000495026234,0,1,10
2022-08-20,57.9,57.9,23.7,26.53,0,17.2,9.3,65,1029.4,2.7,11.8,160,0.6,2,15,0.0067,0.0022,10,-1,0.092,308.95694,0.0000045177203,0,1,10
2022-08-21,56.9,56.9,23.8,27.59,0,13.2,8,91,1029.3,2.7,11.8,77,0.3,1,16,0.0105,0.0024,17,2,0.0874,308.925751,0.00000420942069,0,1,10
2022-08-22,52.7,52.7,25.4,34.33,0,9.4,5.8,77,1029.6,2.7,11.6,21,0.1,0,17,0.0221,0.0073,17,4,0.0846,309.026978,0.00000402679916,0,1,10
2022-08-23,47.9,44.6,26.3,42.76,0,8.3,7.1,70,1030.5,2.7,11.6,1,0,0,18,0.0155,0.0022,17,8,0.0877,309.14798,0.00000388344915,0,1,10
2022-08-24,45.5,42,25.4,44.98,0,8.1,6.6,55,1031.3,2.7,11.6,0,0,0,19,0.0126,0.0004,8,8,0.0934,309.220612,0.00000384039595,0,1,10
2022-08-25,42.6,40.2,25.4,50.17,0,10.3,4.2,59,1031.7,2.7,11.6,0,0,0,20,0.0192,0.0012,17,7,0.1141,309.158997,0.00000389649404,0,1,10
2022-08-26,41.3,41.3,22.5,46.86,0,4.3,2,359,1032.3,1.5,11.6,0,0,0,21,0.0251,0.0075,33,17,0.1167,308.895905,0.00000391895173,0,1,10
2022-08-27,37.9,34.2,24.2,57.5,0,4.3,4.8,299,1032.2,1.5,11.6,0,0,0,22,0.0263,0.0102,31,12,0.0894,308.582062,0.0000039628394,0,1,10
2022-08-28,34.8,34.8,24.1,64.69,0,4.9,2.2,278,1032.3,0,9.9,0,0,0,23,0.0287,0.0422,35,18,0.1006,308.379303,0.00000405787659,0,1,10
2022-08-29,31.8,26.6,23.4,70.97,0,1.8,5.2,2,1032.3,0,9.9,0,0,0,0,0.0261,0.018,32,18,0.0965,308.271881,0.00000408982942,1,1,11
2022-08-30,31.6,26.2,22.7,69.45,0,7.8,5.4,14,1031.6,0,9.9,0,0,0,1,0.027,0.0185,26,14,0.0966,308.167145,0.00000410366283,1,1,11
2022-08-31,30.9,25.7,22.3,69.96,0,5.8,5.1,293,1031.7,0,9.9,0,0,0,2,0.025,0.0177,23,14,0.0959,308.016663,0.00000413306725,1,1,11
2022-09-01,27.8,22.4,21.7,77.75,0,3.4,4.7,257,1031.2,0,9.9,0,0,0,3,0.0243,0.0081,18,13,0.1024,307.736908,0.00000410245229,1,1,11
2022-09-02,28.9,28.9,20.7,71.23,0,2.5,2.2,280,1030.5,0,9.9,0,0,0,4,0.0262,0.0086,13,8,0.1021,307.435028,0.0000040636146,1,1,11
2022-09-03,28.8,22.4,20.4,70.22,0,4.5,6.1,266,1030.3,0,9.9,0,0,0,5,0.0268,0.0078,12,6,0.203,307.167145,0.00000409036284,1,1,11
2022-09-04,27.9,22.6,20.4,73.09,0,4,4.7,277,1031.5,0.8,11.3,0,0,0,6,0.0279,0.0098,17,6,0.2063,306.91922,0.00000409068707,1,1,11
2022-09-05,26.2,26.2,20.3,78.31,0,5.1,2.5,94,1032.7,0.8,11.1,5,0,0,7,0.0308,0.0259,54,10,0.1107,306.687561,0.000004116318,1,1,11
2022-09-06,30.6,30.6,22.7,71.99,0,3.4,2,284,1033.1,0,11.8,27,0.1,0,8,0.0248,0.0215,47,10,0.1584,306.470032,0.00000418446734,1,1,11
2022-09-07,38.5,38.5,26,60.34,0,1.1,0.1,354,1033.4,0,11.8,99,0.4,1,9,0.0231,0.024,38,9,0.1271,306.46875,0.00000420493598,1,1,11
2022-09-08,45.4,45.4,24.5,43.67,0,12.5,2.7,20,1033.3,0,11.8,253,0.9,3,10,0.0157,0.0139,16,7,0.0759,306.583679,0.00000423834308,1,1,11
2022-09-09,50.6,50.6,23.7,34.68,0,13.4,6.9,15,1032.7,0,11.8,349,1.3,3,11,0.0066,0.0034,14,5,0.0911,306.595917,0.00000429098509,1,1,11
2022-09-10,55,55,23,28.57,0,15,5.8,25,1031.1,0,11.8,410,1.5,4,12,0.0055,0.0028,9,2,0.0923,306.509308,0.00000427887198,1,1,11
2022-09-11,57.8,57.8,20.3,23.1,0,14.5,7.1,22,1029.3,0,11.8,394,1.4,4,13,0.0049,0.0027,6,-1,0.08,306.375305,0.00000427632631,1,1,11
2022-09-12,59.7,59.7,18.8,20.24,0,15,9,34,1028.3,0,11.8,320,1.2,3,14,0.0043,0.0014,6,-1,0.0876,306.247009,0.00000433532978,1,1,11
2022-09-13,61,61,18.7,19.2,0,14.8,6.3,48,1027.9,0.8,11.8,173,0.6,2,15,0.0058,0.0014,8,0,0.0978,306.149658,0.00000439146379,1,1,11
2022-09-14,60.5,60.5,18,19.03,0,14.3,8,39,1027.8,0.8,11.8,61,0.2,1,16,0.006,0.0009,15,2,0.1237,306.150482,0.00000448950277,1,1,11
2022-09-15,54.4,54.4,22,28.06,0,12.3,7.4,29,1028.6,0,9.9,15,0.1,0,17,0.0175,0.0043,29,4,0.1981,306.271088,0.00000464564664,1,1,11
2022-09-16,47.8,45.5,21.9,35.74,0,9.6,5.1,48,1029.7,0.8,10.8,1,0,0,18,0.0176,0.0021,10,3,0.1296,306.425446,0.00000476580044,1,1,11
2022-09-17,44.2,41.2,23.9,44.44,0,6,5.4,175,1030.3,0,10.8,0,0,0,19,0.0176,0.0023,19,2,0.1267,306.563538,0.00000485454075,1,1,11
2022-09-18,40,36.9,23.1,50.39,0,2.9,4.5,328,1030.7,0,10.8,0,0,0,20,0.026,0.0076,30,14,0.137,306.645264,0.00000490662114,1,1,11
2022-09-19,39.3,34.9,23,51.68,0,1.8,6.1,277,1030.9,0,10.8,0,0,0,21,0.0267,0.0076,29,10,0.172,306.644623,0.00000488681371,1,1,11
2022-09-20,36.5,32.6,23.1,57.86,0,3.8,4.7,255,1030.8,0,10.8,0,0,0,22,0.0263,0.0102,32,8,0.1119,306.578491,0.00000488387423,1,1,11
2022-09-21,35.2,32.9,24.2,63.85,0,5.1,3.1,294,1030.9,0,9.9,0,0,0,23,0.03,0.018,29,9,0.1193,306.476868,0.00000493022162,1,1,11
2022-09-22,34.2,34.2,24.2,66.44,0,4.9,2.9,265,1030.8,0,9.9,0,0,0,0,0.0287,0.0084,28,6,0.0886,306.366058,0.00000494324786,2,1,12
2022-09-23,33.8,29.6,23.4,65.34,0,1.6,4.6,280,1030.1,0,9.9,0,0,0,1,0.0223,0.0013,12,3,0.0959,306.326874,0.00000494362712,2,1,12
2022-09-24,33.6,30.7,22.6,63.5,0,4,3.4,270,1029.9,0,9.9,0,0,0,2,0.0222,0.0019,17,5,0.1033,306.366119,0.000004957702,2,1,12
2022-09-25,32.7,29,22.6,65.93,0,2.5,3.9,273,1029.6,0,9.9,0,0,0,3,0.0241,0.0174,18,4,0.0977,306.325043,0.00000493240805,2,1,12
2022-09-26,31.5,31.5,21.5,66.21,0,2.2,0.1,352,1029.1,0,9.9,0,0,0,4,0.0253,0.0199,21,9,0.1134,306.218262,0.00000490057755,2,1,12
2022-09-27,29.1,29.1,22.2,75.24,0,3.4,2.9,329,1029.4,0,9.9,0,0,0,5,0.0279,0.0485,26,8,0.143,306.135559,0.00000487762281,2,1,12
2022-09-28,30.1,30.1,22.3,72.37,0,5.4,2,284,1029.9,0,11.8,0,0,0,6,0.0314,0.0505,46,6,0.1925,306.090393,0.00000480774679,2,1,12
2022-09-29,27.2,22.8,21.7,79.59,0,5.6,3.7,20,1030.5,0.8,11.8,3,0,0,7,0.0318,0.061,93,16,0.3248,306.107544,0.00000476244304,2,1,12
2022-09-30,30.7,30.7,24.5,77.46,0,2.9,2.1,88,1031.2,0.8,11.8,24,0.1,0,8,0.0325,0.0802,86,15,0.227,306.18689,0.00000483612439,2,1,12
2022-10-01,39.8,39.8,26.9,59.64,0,3.8,0.1,354,1031.2,0.8,11.8,93,0.3,1,9,0.0329,0.0519,46,12,0.1885,306.463226,0.00000504154787,2,1,12
2022-10-02,44.5,44.5,24.3,44.62,0,2,2.1,252,1031.6,0.8,11.8,184,0.7,2,10,0.0243,0.0187,26,9,0.1552,306.814575,0.00000537078313,2,1,12
2022-10-03,49.2,49.2,25.8,39.8,0,6.9,0,0,1030.9,1.5,11.8,250,0.9,3,11,0.0202,0.0126,27,7,0.1035,307.099457,0.00000563061985,2,1,12
2022-10-04,53,53,21.9,29.34,0,9.2,0.1,354,1029.7,1.5,11.8,351,1.3,4,12,0.0109,0.0042,11,6,0.0875,307.302338,0.00000565722257,2,1,12
2022-10-05,56.4,56.4,22.7,26.95,0,8.9,1.9,343,1028.3,2.7,11.8,327,1.2,3,13,0.0094,0.0031,14,5,0.0935,307.432068,0.00000564864376,2,1,12
2022-10-06,58.3,58.3,23.9,26.42,0,6.7,1.7,355,1027.4,2.7,11.8,255,0.9,3,14,0.0068,0.0012,11,2,0.1033,307.564148,0.00000571940063,2,1,12
2022-10-07,59,59,25,26.95,0,5.4,5.2,265,1027.4,2.7,11.5,157,0.6,2,15,0.0109,0.0014,13,1,0.1008,307.502808,0.00000571806549,2,1,12
2022-10-08,57.8,57.8,25.1,28.28,0,5.8,3,272,1027.4,2.7,11.5,77,0.3,1,16,0.0169,0.0015,19,3,0.1314,307.316467,0.00000555520819,2,1,12
2022-10-09,55.9,55.9,25.8,31.11,0,2,2.2,291,1027.5,2.7,11.1,23,0.1,0,17,0.0354,0.0335,92,7,0.228,307.164215,0.00000530534999,2,1,12
2022-10-10,50.2,50.2,30.9,47.24,0,1.6,0.1,9,1028,2.7,11.1,1,0,0,18,0.0368,0.0341,98,10,0.1511,307.017395,0.00000506498009,2,1,12
2022-10-11,46.4,44.1,30.9,54.47,0,4.7,5,223,1028.4,2.7,11.1,0,0,0,19,0.0323,0.0145,63,14,0.1183,306.872375,0.00000494354072,2,1,12
2022-10-12,42.6,40.7,31.2,63.96,0,3.4,3.5,315,1028.6,2.7,11.1,0,0,0,20,0.0329,0.0687,129,17,0.2094,306.727234,0.00000490717548,2,1,12
2022-10-13,41,37.1,31.5,68.58,0,7.2,5.9,242,1028.3,2.7,11.1,0,0,0,21,0.0314,0.0643,82,17,0.259,306.56778,0.0000048298466,2,1,12
2022-10-14,39.7,36.4,30.2,68.58,0,6.7,4.6,256,1028.2,2.7,11.1,0,0,0,22,0.0263,0.0102,28,15,0.2438,306.363647,0.00000473094769,2,1,12
2022-10-15,40.9,38.2,29.4,63.3,0,3.6,4.2,230,1028.1,0,9.9,0,0,0,23,0.0266,0.0093,24,10,0.2168,306.155029,0.00000462967046,2,1,12
2022-10-16,39.6,36.6,29.9,68,0,4.5,4.3,230,1027.8,0,9.9,0,0,0,0,0.0266,0.0279,29,11,0.1779,306.026672,0.00000445856858,3,1,13
2022-10-17,37.7,37.7,29.9,73.16,0,3.4,1.9,276,1027,0,9.9,0,0,0,1,0.0251,0.0254,26,13,0.1596,305.86499,0.00000431278613,3,1,13
2022-10-18,39.1,39.1,30.8,71.94,0,5.6,2,239,1026.8,0,9.9,0,0,0,2,0.0242,0.0125,19,11,0.143,305.698517,0.00000424879954,3,1,13
2022-10-19,39.1,39.1,31.3,73.25,0,3.6,2.1,350,1026.4,0,9.9,0,0,0,3,0.0265,0.017,33,6,0.129,305.743408,0.00000416614648,3,1,13
2022-10-20,39.5,36.1,32,74.15,0,4.3,4.8,322,1025.7,0,9.9,0,0,0,4,0.0282,0.0224,33,6,0.1492,305.988739,0.00000410526627,3,1,13
2022-10-21,38.1,38.1,31.2,76.09,0,3.4,2.2,46,1026,0.8,9.9,0,0,0,5,0.0289,0.0298,37,7,0.2428,306.222198,0.00000408469487,3,1,13
2022-10-22,37.8,37.8,30.8,75.77,0,2.5,2.3,331,1026.3,2.7,11.3,0,0,0,6,0.0275,0.035,32,8,0.2318,306.386658,0.00000403825015,3,1,13
2022-10-23,39.5,39.5,31.9,74.14,0,5.1,0,0,1026.8,2.7,11.1,3,0,0,7,0.0258,0.0495,49,6,0.5027,306.429596,0.00000400115505,3,1,13
2022-10-24,40.4,37.7,33.5,76.02,0,6.9,4.1,13,1026.9,2.7,11.5,30,0.1,0,8,0.0258,0.0496,50,8,0.4722,306.378448,0.00000399340979,3,1,13
2022-10-25,44.8,44.8,33.7,64.7,0,2.7,0,0,1027.2,2.7,11.5,95,0.3,1,9,0.0235,0.0328,51,8,0.5411,306.333832,0.00000393868186,3,1,13
2022-10-26,48,46.5,34.6,59.62,0,3.4,4.1,25,1027,2.7,11.5,77,0.3,1,10,0.026,0.034,50,14,0.5447,306.289825,0.00000390203422,3,1,13
